EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;ASK;RPK;COMBUSTIVEL_LITROS;DISTANCIA_VOADA_KM;DECOLAGENS;ASSENTOS;HORAS_VOADAS;TAXA_OCUPACAO_RPK_ASK;COMBUSTIVEL_POR_PASSAGEIRO_L;COMBUSTIVEL_POR_KM_L_KM;PASSAGEIROS_POR_DECOLAGEM
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBCH;CHAPECÓ;SC;SUL;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;3322.0;2979524.0;2478212.0;99237.0;17158.0;23.0;3994.0;35.3833;0.8317476214321482;29.872667068031305;5.783716050821774;144.43478260869566
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBCN;CALDAS NOVAS;GO;CENTRO-OESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;1379.0;1086222.0;928067.0;34295.0;6057.0;9.0;1614.0;11.7667;0.8543990086741016;24.86947063089195;5.662043916130098;153.22222222222223
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;10502.0;14182856.0;11363164.0;364700.0;67084.0;62.0;13108.0;110.333;0.8011901129081477;34.72671872024376;5.436467712122115;169.38709677419354
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;149.0;118448.0;100277.0;6883.0;673.0;1.0;176.0;2.03333;0.8465909090909091;46.19463087248322;10.227340267459137;149.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;2824.0;359.0;1.0;0.0;1.01667;;;7.866295264623956;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;27684.0;12710754.0;9938556.0;544365.0;66415.0;185.0;35406.0;191.417;0.7819013726487036;19.663524057217167;8.19641647218249;149.64324324324323
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;3530.0;2933840.0;2386280.0;106620.0;20956.0;31.0;4340.0;39.5833;0.8133640552995391;30.203966005665723;5.087803015842718;113.87096774193549
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;26441.0;11288424.0;8751971.0;541828.0;68517.0;207.0;34104.0;200.4;0.7753049495660334;20.49196323890927;7.907935256943532;127.73429951690821
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;8995.0;9064472.0;7897610.0;261194.0;46534.0;53.0;10324.0;81.7833;0.8712708252615265;29.03768760422457;5.612971160871621;169.71698113207546
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;15926.0;22947820.0;21181580.0;633629.0;123690.0;93.0;17254.0;202.05;0.9230323403268808;39.785821926409646;5.122718085536421;171.247311827957
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;7787.0;11208786.0;10348923.0;323814.0;70437.0;53.0;8434.0;112.15;0.9232866967038179;41.58392192115063;4.5972145321351;146.9245283018868
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBEG;MANAUS;AM;NORTE;BRASIL;SBBE;BELÉM;PA;NORTE;BRASIL;DOMÉSTICA;REGULAR;1289.0;2101782.0;1674411.0;56487.0;11691.0;9.0;1618.0;18.3833;0.7966625463535228;43.82234290147401;4.831665383628432;143.22222222222223
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBEG;MANAUS;AM;NORTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;9778.0;20975138.0;19057322.0;547943.0;105246.0;54.0;10762.0;158.783;0.9085671808214086;56.03835140110452;5.206307128061874;181.07407407407408
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBEG;MANAUS;AM;NORTE;BRASIL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;8986.0;27881740.0;22661980.0;680530.0;148180.0;62.0;11666.0;207.333;0.8127893022458427;75.73225016692633;4.592590093129977;144.93548387096774
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBEG;MANAUS;AM;NORTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;NÃO REGULAR;45.0;426126.0;121365.0;11832.0;2697.0;1.0;158.0;3.78333;0.2848101265822785;262.93333333333334;4.387096774193548;45.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBEG;MANAUS;AM;NORTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;25952.0;78647217.0;69992544.0;2188095.0;404550.0;150.0;29161.0;580.317;0.889955762833922;84.31315505548706;5.408713385242862;173.01333333333332
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBEG;MANAUS;AM;NORTE;BRASIL;SBPV;PORTO VELHO;RO;NORTE;BRASIL;DOMÉSTICA;REGULAR;3632.0;3809566.0;3003667.0;126078.0;23591.0;31.0;5006.0;43.0833;0.7884538553735517;34.71310572687225;5.344326226103175;117.16129032258064
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;3120.0;4834620.0;3990480.0;122175.0;24301.0;19.0;3780.0;36.8;0.8253968253968254;39.15865384615385;5.027570881856714;164.21052631578948
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;318.0;0.0;1.0;0.0;0.166667;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;18196.0;18228340.0;15375620.0;514038.0;86190.0;102.0;21572.0;155.183;0.8435008344149824;28.250054957133436;5.964009745910198;178.3921568627451
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;4893.0;4732244.0;4017153.0;144925.0;28735.0;35.0;5764.0;51.7167;0.8488896599583623;29.618843245452688;5.043500957021054;139.8
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;5507.0;1314.0;1.0;0.0;1.98333;;;4.191019786910198;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;NÃO REGULAR;169.0;231264.0;222066.0;5382.0;1314.0;1.0;176.0;1.96667;0.9602272727272727;31.846153846153847;4.095890410958904;169.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;9758.0;14803524.0;12822012.0;361419.0;68328.0;52.0;11266.0;106.75;0.8661459257944257;37.038225046116004;5.289471373375483;187.65384615384616
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;6272.0;0.0;2.0;360.0;2.3;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;48838.0;8240.0;16.0;0.0;19.5333;;;5.9269417475728154;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;25813.0;17055770.0;13293695.0;623172.0;86520.0;168.0;33118.0;208.5;0.7794250860559212;24.141789021035912;7.202635228848821;153.64880952380952
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;SBNF;NAVEGANTES;SC;SUL;BRASIL;DOMÉSTICA;REGULAR;0.0;15664.0;15664.0;1311.0;89.0;1.0;176.0;0.45;1.0;;14.730337078651685;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;2892.0;488.0;1.0;0.0;1.0;;;5.926229508196721;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;18608.0;11231808.0;9080704.0;416950.0;68808.0;141.0;23016.0;148.017;0.8084810566562391;22.40702923473775;6.0596151610277875;131.97163120567376
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBBE;BELÉM;PA;NORTE;BRASIL;DOMÉSTICA;REGULAR;7284.0;12791360.0;8609744.0;365793.0;70432.0;62.0;11260.0;119.5;0.6730905861456483;50.218698517298186;5.193562585188551;117.48387096774194
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;13943.0;27159984.0;23591556.0;779640.0;150588.0;89.0;16052.0;239.5;0.8686145028656865;55.916230366492144;5.177304964539007;156.6629213483146
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBCF;CONFINS;MG;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;5711.0;12771892.0;10611038.0;349107.0;59456.0;32.0;6874.0;92.0833;0.830811754437009;61.128874102609004;5.87168662540366;178.46875
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBEG;MANAUS;AM;NORTE;BRASIL;DOMÉSTICA;REGULAR;7348.0;27810040.0;18314570.0;702658.0;148180.0;62.0;11636.0;211.983;0.6585596424888278;95.62574850299401;4.7419219867728435;118.51612903225806
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;379.0;0.0;1.0;0.0;0.15;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;4761.0;12230386.0;10789212.0;294204.0;69664.0;32.0;5618.0;105.067;0.8821644713421146;61.794580970384374;4.223185576481397;148.78125
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;NÃO REGULAR;89.0;398990.0;208883.0;10578.0;2347.0;1.0;170.0;3.4;0.5235294117647059;118.85393258426966;4.507030251384746;89.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;32306.0;88850379.0;75364517.0;2409415.0;462359.0;197.0;37857.0;693.967;0.848218295163378;74.58103757815886;5.2111346378030925;163.98984771573603
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;3701.0;3841838.0;2616607.0;116034.0;21917.0;31.0;5434.0;41.0333;0.6810820758189179;31.35206700891651;5.294246475338778;119.38709677419355
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBMQ;MACAPÁ;AP;NORTE;BRASIL;DOMÉSTICA;REGULAR;295.0;;;;;;;;;;;
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBPV;PORTO VELHO;RO;NORTE;BRASIL;DOMÉSTICA;REGULAR;315.0;;;;;;;;;;;
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBRF;RECIFE;PE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;5512.0;4228488.0;3456024.0;130408.0;19437.0;31.0;6744.0;38.0333;0.8173190984578885;23.658925979680696;6.709265833204713;177.80645161290323
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;5298.0;2792120.0;2198670.0;94373.0;12865.0;31.0;6728.0;28.6667;0.7874554102259215;17.812948282370705;7.335639331519627;170.90322580645162
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;4200.0;3520974.0;2717400.0;120677.0;20057.0;31.0;5442.0;39.4333;0.7717750826901875;28.732619047619046;6.016702398165229;135.48387096774192
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;9212.0;25395846.0;21860076.0;643847.0;147126.0;62.0;10702.0;221.8;0.8607736871612782;69.89220581849762;4.376160569851692;148.58064516129033
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;5004.0;6736080.0;5084064.0;185056.0;31496.0;31.0;6630.0;55.1667;0.7547511312217194;36.981614708233415;5.875539751079502;161.41935483870967
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;SBTE;TERESINA;PI;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;4224.0;2534700.0;2099328.0;97058.0;15407.0;31.0;5100.0;32.6333;0.8282352941176471;22.97774621212121;6.299604076069319;136.25806451612902
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;5507.0;6025088.0;5033398.0;174559.0;28334.0;31.0;6592.0;52.1833;0.8354065533980582;31.69765752678409;6.160760923272393;177.6451612903226
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;4974.0;11760154.0;10828398.0;265110.0;67487.0;31.0;5402.0;96.4333;0.9207700851536468;53.29915560916767;3.9283121193711383;160.4516129032258
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;10709.0;1348.0;4.0;0.0;4.76667;;;7.9443620178041545;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;NÃO REGULAR;223.0;118624.0;75151.0;5508.0;674.0;2.0;352.0;2.2;0.6335227272727273;24.699551569506728;8.172106824925816;111.5
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;20331.0;8956112.0;6917262.0;431961.0;46506.0;138.0;26576.0;160.833;0.7723509933774835;21.246421720525305;9.288285382531287;147.32608695652175
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;172.0;291972.0;288616.0;6871.0;1678.0;1.0;174.0;2.61667;0.9885057471264368;39.94767441860465;4.094755661501788;172.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;SBRF;RECIFE;PE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;7613.0;16381508.0;14152567.0;390203.0;91091.0;49.0;8812.0;133.883;0.8639355424421243;51.25482726914488;4.283661393551504;155.3673469387755
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;1878.0;28.0;2.0;0.0;1.03333;;;67.07142857142857;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;2968.0;360.0;1.0;0.0;1.18333;;;8.244444444444444;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;33.0;61200.0;11880.0;2253.0;360.0;1.0;170.0;1.16667;0.19411764705882353;68.27272727272727;6.258333333333334;33.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;8801.0;1775396.0;1459013.0;101526.0;8965.0;55.0;10892.0;37.05;0.8217958134410577;11.535734575616408;11.324707194645844;160.01818181818183
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;318.0;0.0;1.0;0.0;0.166667;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;3755.0;809.0;1.0;0.0;1.53333;;;4.641532756489493;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;17752.0;16409756.0;14361368.0;526195.0;87372.0;108.0;20284.0;173.933;0.8751725497929402;29.641448850833708;6.022467151947993;164.37037037037038
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;16474.0;15470040.0;13541628.0;514476.0;95352.0;116.0;18820.0;181.4;0.8753453772582359;31.229573873983245;5.395544928265794;142.01724137931035
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;EDDF;FRANKFURT AM MAIN;;;ALEMANHA;INTERNACIONAL;REGULAR;7459.0;80343600.0;73083282.0;2405437.0;205758.0;21.0;8200.0;244.05;0.9096341463414634;322.4878670063011;11.690612272669835;355.1904761904762
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;EGLL;LONDON, ENGLAND;;;REINO UNIDO;INTERNACIONAL;REGULAR;6289.0;65943170.0;59500229.0;1875375.0;160837.0;17.0;6970.0;189.0;0.9022955523672884;298.19923676260134;11.660096868257925;369.94117647058823
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;EHAM;HAARLEMMERMEER, NEAR AMSTERDAM;;;HOLANDA;INTERNACIONAL;REGULAR;0.0;0.0;0.0;112358.0;9775.0;1.0;0.0;11.4;;;11.494424552429667;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;REGULAR;8478.0;71336512.0;64975392.0;2111323.0;237584.0;31.0;9308.0;309.25;0.9108293940696175;249.03550365652276;8.886637989090174;273.48387096774195
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;REGULAR;2781.0;21252686.0;19102689.0;743504.0;96166.0;14.0;3094.0;128.667;0.8988364576599871;267.35131247752605;7.731464342907056;198.64285714285714
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;REGULAR;11427.0;83555540.0;75121098.0;2318022.0;203794.0;31.0;12710.0;251.733;0.8990558615263572;202.8548175374114;11.374338793094989;368.61290322580646
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;LEBL;BARCELONA;;;ESPANHA;INTERNACIONAL;REGULAR;3076.0;29055975.0;26961140.0;962419.0;131475.0;15.0;3315.0;161.517;0.9279034690799397;312.8800390117035;7.320167332192432;205.06666666666666
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;LIMC;MILAN;;;ITÁLIA;INTERNACIONAL;REGULAR;4488.0;58332750.0;42568680.0;1499405.0;142275.0;15.0;6150.0;169.633;0.7297560975609756;334.0920231729055;10.53878053066245;299.2
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;LPPT;LISBOA;;;PORTUGAL;INTERNACIONAL;REGULAR;5620.0;47348145.0;44594700.0;1642840.0;214245.0;27.0;5967.0;267.45;0.9418468241997654;292.3202846975089;7.668043594949707;208.14814814814815
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;MMMX;MEXICO;;;MÉXICO;INTERNACIONAL;REGULAR;4902.0;44352711.0;36436566.0;1625906.0;200691.0;27.0;5967.0;260.833;0.8215183509301156;331.6821705426357;8.101539182125755;181.55555555555554
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;SABE;BUENOS AIRES;;;ARGENTINA;INTERNACIONAL;REGULAR;7768.0;14321076.0;13158992.0;434547.0;83006.0;49.0;8454.0;142.983;0.9188549798911758;55.940653964984556;5.235127581138713;158.53061224489795
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;INTERNACIONAL;REGULAR;1032.0;2066400.0;1777104.0;62457.0;12054.0;7.0;1200.0;20.3333;0.86;60.520348837209305;5.181433549029368;147.42857142857142
